S3 Bucket Details,Podrobnosti o vedre S3
Bucket Name,Názov vedra
Backup Details,Podrobnosti o zálohovaní
Backup Files,Záložné súbory
Backup public and private files along with the database.,Zálohovanie verejných a súkromných súborov spolu s databázou.
Set to 0 for no limit on the number of backups taken,"Nastavte na 0, aby ste neobmedzili počet vytvorených záloh"
Meta Description,Meta popis
Meta Image,Metaobraz
Google Snippet Preview,Ukážka úryvku Google
This is an example Google SERP Preview.,Toto je príklad náhľadu SERP Google.
Add Gray Background,Pridanie sivého pozadia
Hide Block,Skryť blok
This Week,Tento týždeň
This Month,Tento mesiac
This Quarter,Tento štvrťrok
This Year,Tento rok
All Time,Celý čas
Select From Date,Vyberte dátum od
since yesterday,od včera
since last week,od minulého týždňa
since last month,od minulého mesiaca
since last year,od minulého roka
Show,Zobraziť
New Number Card,Nová číselná karta
Your Shortcuts,Vaše skratky
You haven't added any Dashboard Charts or Number Cards yet.,Zatiaľ ste nepridali žiadne grafy na prístrojovej doske ani číselné karty.
Click On Customize to add your first widget,Kliknutím na tlačidlo Prispôsobiť pridáte svoj prvý widget
Are you sure you want to reset all customizations?,"Ste si istí, že chcete obnoviť všetky prispôsobenia?"
"Couldn't save, please check the data you have entered","Nepodarilo sa uložiť, skontrolujte prosím zadané údaje"
Validation Error,Chyba pri overovaní
"You can only upload JPG, PNG, PDF, or Microsoft documents.","Nahrávať môžete len dokumenty JPG, PNG, PDF alebo Microsoft."
Reverting length to {0} for '{1}' in '{2}'. Setting the length as {3} will cause truncation of data.,Vrátenie dĺžky na {0} pre '{1}' v '{2}'. Nastavenie dĺžky ako {3} spôsobí skrátenie údajov.
'{0}' not allowed for type {1} in row {2},'{0}' nie je povolené pre typ {1} v riadku {2}
Option {0} for field {1} is not a child table,Možnosť {0} pre pole {1} nie je podradená tabuľka
Invalid Option,Neplatná možnosť
Request Body consists of an invalid JSON structure,Telo požiadavky pozostáva z neplatnej štruktúry JSON
Invalid JSON,Neplatný JSON
Party GSTIN,Strana GSTIN
GST State,Štát GST
Andaman and Nicobar Islands,Andamanské a Nikobarské ostrovy
Andhra Pradesh,Andhra Pradesh
Arunachal Pradesh,Arunáčalpradéš
Assam,Assam
Bihar,Bihár
Chandigarh,Chandigarh
Chhattisgarh,Chhattisgarh
Dadra and Nagar Haveli,Dadra a Nagar Haveli
Daman and Diu,Daman a Diu
Delhi,Dillí
Goa,Goa
Gujarat,Gudžarát
Haryana,Haryana
Himachal Pradesh,Himáčalpradéš
Jammu and Kashmir,Džammú a Kašmír
Jharkhand,Džhárkhand
Karnataka,Karnataka
Kerala,Kerala
Lakshadweep Islands,Ostrovy Lakshadweep
Madhya Pradesh,Madhjapradéš
Maharashtra,Maháraštra
Manipur,Manipur
Meghalaya,Meghalaya
Mizoram,Mizoram
Nagaland,Nagaland
Odisha,Odisha
Other Territory,Iné územie
Pondicherry,Pondicherry
Punjab,Pandžáb
Rajasthan,Radžastan
Sikkim,Sikkim
Tamil Nadu,Tamil Nadu
Telangana,Telangana
Tripura,Tripura
Uttar Pradesh,Uttarpradéš
Uttarakhand,Uttarakhand
West Bengal,Západné Bengálsko
GST State Number,Číslo štátu GST
Import from Google Sheets,Import z hárkov Google
Must be a publicly accessible Google Sheets URL,Musí to byť verejne prístupná adresa URL hárkov Google
Refresh Google Sheet,Obnovenie hárku Google
Import File Errors and Warnings,Chyby a upozornenia pri importe súborov
"Successfully imported {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.","Úspešne importovaných {0} záznamov z {1}. Kliknite na Exportovať chybné riadky, opravte chyby a importujte znova."
"Successfully imported {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.","Úspešne importovaný {0} záznam z {1}. Kliknite na Exportovať chybné riadky, opravte chyby a importujte znova."
"Successfully updated {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.","Úspešne aktualizované {0} záznamov z {1}. Kliknite na Exportovať chybné riadky, opravte chyby a znova importujte."
"Successfully updated {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.","Úspešne aktualizovaný {0} záznam z {1}. Kliknite na Exportovať chybné riadky, opravte chyby a znova importujte."
Data Import Legacy,Dedičný import údajov
Documents restored successfully,Úspešné obnovenie dokumentov
Documents that were already restored,"Dokumenty, ktoré už boli obnovené"
Documents that failed to restore,"Dokumenty, ktoré sa nepodarilo obnoviť"
Document Restoration Summary,Zhrnutie obnovy dokumentov
Hide Days,Skryť dni
Hide Seconds,Skryť sekundy
Hide Border,Skryť hranicu
Index Web Pages for Search,Indexovanie webových stránok na vyhľadávanie
Action / Route,Akcia / trasa
Document Naming Rule,Pravidlo pre pomenovanie dokumentov
Rule Conditions,Podmienky pravidiel
Digits,Číslice
Example: 00001,Príklad: 00001
Counter,Počítadlo
Document Naming Rule Condition,Pravidlo pre pomenovanie dokumentov Podmienka
Installed Application,Nainštalovaná aplikácia
Application Name,Názov aplikácie
Application Version,Verzia aplikácie
Git Branch,Pobočka Git
Installed Applications,Nainštalované aplikácie
Navbar Item,Položka panela navigácie
Item Label,Označenie položky
Item Type,Typ položky
Separator,Oddeľovač
Navbar Settings,Nastavenia panela navigácie
Application Logo,Logo aplikácie
Logo Width,Šírka loga
Dropdowns,Rozbaľovacie ponuky
Settings Dropdown,Rozbaľovacie okno Nastavenia
Help Dropdown,Rozbaľovacie okno Pomocník
Query / Script,Dotaz / Skript
"Filters will be accessible via <code>filters</code>. <br><br>Send output as <code>result = [result]</code>, or for old style <code>data = [columns], [result]</code>","Filtre budú prístupné cez <code>filters</code>. <br><br>Výstup môžete odoslať ako <code>výsledok = [výsledok]</code> alebo pre starý štýl <code>data = [stĺpce], [výsledok]</code>."
Client Code,Kód klienta
Report Column,Stĺpec správy
Report Filter,Filter správ
Wildcard Filter,Filter divokých kariet
"Will add ""%"" before and after the query","Pridá ""%"" pred a za dotaz"
"Route: Example ""/desk""","Trasa: Príklad: ""/desk"""
Enable Onboarding,Povolenie onboardingu
Password Reset Link Generation Limit,Limit generovania prepojenia na obnovenie hesla
Hourly rate limit for generating password reset links,Limit hodinovej sadzby na generovanie odkazov na resetovanie hesla
Include Web View Link in Email,Zahrnutie prepojenia na webové zobrazenie do e-mailu
Enable Auto-deletion of Prepared Reports,Povolenie automatického mazania pripravených správ
Prepared Report Expiry Period (Days),Obdobie platnosti pripravenej správy (dni)
System will automatically delete Prepared Reports after these many days since creation,Systém automaticky vymaže pripravené správy po uplynutí týchto dní od vytvorenia
Package Document Type,Balík Typ dokumentu
Include Attachments,Zahrnúť prílohy
Overwrite,Prepísať
Package Publish Target,Cieľ zverejnenia balíka
Site URL,Adresa URL stránky
Package Publish Tool,Nástroj na publikovanie balíkov
Click on the row for accessing filters.,Kliknite na riadok pre prístup k filtrom.
Sites,Stránky
Last Deployed On,Naposledy nasadený dňa
Console Log,Protokol konzoly
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","Nastavenie predvolených možností pre všetky grafy na tomto paneli (napr.: ""farby"": [""#d1d8dd"", ""#ff5858""])"
Use Report Chart,Použitie grafu správy
Heatmap,Heatmap
Dynamic Filters,Dynamické filtre
Dynamic Filters JSON,Dynamické filtre JSON
Set Dynamic Filters,Nastavenie dynamických filtrov
Click to Set Dynamic Filters,Kliknutím nastavíte dynamické filtre
Hide Custom DocTypes and Reports,Skrytie vlastných typov dokumentov a zostáv
Checking this will hide custom doctypes and reports cards in Links section,Začiarknutím tejto položky sa v sekcii Odkazy skryjú vlastné doklady a karty hlásení
DocType View,Zobrazenie typu DocType
Which view of the associated DocType should this shortcut take you to?,Na ktoré zobrazenie súvisiaceho typu DocType vás má táto skratka presmerovať?
List View Settings,Nastavenia zobrazenia zoznamu
Maximum Number of Fields,Maximálny počet polí
Module Onboarding,Vstup do modulu
System managers are allowed by default,Správcovia systému majú predvolene povolené
Documentation URL,Adresa URL dokumentácie
Is Complete,Je dokončená
Alert,Upozornenie
Document Link,Odkaz na dokument
Attached File,Pripojený súbor
Attachment Link,Odkaz na prílohu
Open Reference Document,Otvoriť referenčný dokument
Custom Configuration,Vlastná konfigurácia
Filters Configuration,Konfigurácia filtrov
Dynamic Filters Section,Sekcia dynamických filtrov
Please create Card first,Najskôr vytvorte kartu
Onboarding Permission,Povolenie na vstup na palubu
Onboarding Step,Vstupný krok
Is Skipped,Je preskočený
Create Entry,Vytvoriť záznam
Update Settings,Aktualizácia nastavení
Show Form Tour,Zobraziť formulár Tour
View Report,Zobraziť správu
Go to Page,Prejsť na stránku
Watch Video,Pozrite si video
Show Full Form?,Zobraziť celý formulár?
Show full form instead of a quick entry modal,Zobrazenie celého formulára namiesto modálneho okna rýchleho vstupu
Report Reference Doctype,Referenčný typ správy
Report Description,Popis správy
This will be shown to the user in a dialog after routing to the report,Toto sa zobrazí používateľovi v dialógovom okne po presmerovaní do správy
Example: #Tree/Account,Príklad: #Tree/Account
Callback Title,Názov spätného volania
Callback Message,Správa o spätnom volaní
This will be shown in a modal after routing,Toto sa zobrazí v modálnom okne po smerovaní
Validate Field,Overenie poľa
Value to Validate,Hodnota na overenie
Use % for any non empty value.,"Použite % pre akúkoľvek hodnotu, ktorá nie je prázdna."
Video URL,Adresa URL videa
Onboarding Step Map,Mapa krokov pri nástupe do zamestnania
Step,Krok
System Console,Systémová konzola
Console,Konzola
To print output use <code>log(text)</code>,"Ak chcete vytlačiť výstup, použite <code>log(text)</code>"
Commit,Záväzok
Execute Console script,Spustenie skriptu konzoly
Execute,Vykonajte
Create Contacts from Incoming Emails,Vytvorenie kontaktov z prichádzajúcich e-mailov
Inbox User,Používateľ priečinka Doručená pošta
Disabled Auto Reply,Zakázaná automatická odpoveď
Schedule Sending,Odosielanie podľa plánu
Message (Markdown),Správa (Markdown)
Message (HTML),Správa (HTML)
Send Attachments,Odosielanie príloh
Testing,Testovanie
System Notification,Systémové upozornenie
Twilio Number,Číslo Twilio
"To use WhatsApp for Business, initialize <a href=""#Form/Twilio Settings"">Twilio Settings</a>.","Ak chcete používať aplikáciu WhatsApp for Business, inicializujte <a href=""#Form/Twilio Settings"">Nastavenia TWILIO</a>."
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","Ak chcete používať kanál Slack, pridajte <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>."
Send System Notification,Odoslanie systémového oznámenia
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.","Ak je táto možnosť povolená, oznámenie sa zobrazí v rozbaľovacom zozname oznámení v pravom hornom rohu navigačného panela."
Send To All Assignees,Odoslať všetkým príjemcom
Receiver By Document Field,Príjemca podľa poľa dokumentu
Receiver By Role,Prijímateľ podľa úlohy
Child Table,Detský stôl
Remote Value Filters,Filtre vzdialených hodnôt
API Key of the user(Event Subscriber) on the producer site,Kľúč API používateľa (účastníka udalosti) na stránke výrobcu
API Secret of the user(Event Subscriber) on the producer site,Tajomstvo API používateľa (účastníka udalosti) na stránke výrobcu
Paytm Settings,Nastavenia Paytm
Merchant Key,Kľúč obchodníka
Staging,Inscenácia
Industry Type ID,ID typu odvetvia
See https://docs.aws.amazon.com/general/latest/gr/s3.html for details.,Podrobnosti nájdete na stránke https://docs.aws.amazon.com/general/latest/gr/s3.html.
af-south-1,af-south-1
ap-east-1,ap-east-1
eu-south-1,eu-south-1
me-south-1,me-south-1
Twilio Number Group,Skupina čísel Twilio
Twilio Settings,Nastavenia služby Twilio
Auth Token,Token autentifikácie
Read Time,Čas na čítanie
in minutes,v minútach
Featured,Odporúčané stránky
Hide CTA,Skryť CTA
"Description for listing page, in plain text, only a couple of lines. (max 200 characters)","Popis stránky s ponukou, v jednoduchom texte, len pár riadkov. (max. 200 znakov)"
Meta Title,Meta názov
Enable Social Sharing,Povolenie zdieľania v sociálnych sieťach
Show CTA in Blog,Zobraziť CTA v blogu
CTA,CTA
CTA Label,Štítok CTA
CTA URL,ADRESA URL CTA
Default Portal Home,Predvolený portál Domov
"Example: ""/desk""","Príklad: ""/desk"""
Social Link Settings,Nastavenia sociálnych prepojení
Social Link Type,Typ sociálneho prepojenia
facebook,facebook
linkedin,linkedin
twitter,twitter
"If Icon is set, it will be shown instead of Label","Ak je nastavená ikona, zobrazí sa namiesto štítku"
Apply Document Permissions,Použiť oprávnenia na dokumenty
"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Pomoc nájdete v <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Príklady a API klientskeho skriptu</a>"
Dynamic Route,Dynamická trasa
Map route parameters into form variables. Example <code>/project/&lt;name&gt;</code>,Mapovanie parametrov trasy do premenných formulára. Príklad <code>/project/&lt;name&gt;</code>
Context Script,Kontextový skript
"<p>Set context before rendering a template. Example:</p><p>\n</p><div><pre><code>\ncontext.project = frappe.get_doc(""Project"", frappe.form_dict.name)\n</code></pre></div>","<p>Nastavenie kontextu pred vykreslením šablóny. Príklad:</p><p>\n</p><div><pre><code>\ncontext.project = frappe.get_doc(""Project"", frappe.form_dict.name)\n</code></pre></div>"
