Fichier des Ecritures Comptables [FEC],Fichier des Ecritures Comptables [FEC],
Final Assessment Grades,Záverečné hodnotenie,
Fixed Asset Register,Register dlhodobého majetku,
Gross and Net Profit Report,Správa o hrubom a čistom zisku,
GST Itemised Purchase Register,Register nákupov s položkami GST,
GST Itemised Sales Register,Register predaja podľa položiek GST,
GST Purchase Register,Register nákupov GST,
GST Sales Register,Register predaja GST,
GSTR-1,GSTR-1,
GSTR-2,GSTR-2,
Hotel Room Occupancy,Obsadenosť hotelových izieb,
HSN-wise-summary of outward supplies,HSN-múdry súhrn dodávok do zahraničia,
Inactive Customers,Neaktívni zákazníci,
Inactive Sales Items,Neaktívne predajné položky,
IRS 1099,IRS 1099,
Issued Items Against Work Order,Vydané položky na základe pracovného príkazu,
Projected Quantity as Source,Predpokladané množstvo ako zdroj,
Item Balance (Simple),Bilancia položky (jednoduchá),
Item Price Stock,Položka Cena Zásoby,
Item Prices,Ceny položiek,
Item Shortage Report,Správa o nedostatku položiek,
Item Variant Details,Podrobnosti o položke Variant,
Item-wise Price List Rate,Cenníková sadzba pre jednotlivé položky,
Item-wise Purchase History,História nákupov podľa položiek,
Item-wise Purchase Register,Register nákupov podľa položiek,
Item-wise Sales History,História predaja podľa položky,
Item-wise Sales Register,Register predaja podľa položiek,
Items To Be Requested,"Položky, ktoré sa majú požadovať",
Reserved,Rezervované,
Itemwise Recommended Reorder Level,Odporúčaná úroveň doobjednania podľa položiek,
Lead Details,Podrobnosti o vedení,
Lead Owner Efficiency,Efektívnosť vedúceho vlastníka,
Lost Opportunity,Stratená príležitosť,
Maintenance Schedules,Plány údržby,
Material Requests for which Supplier Quotations are not created,"Požiadavky na materiál, pre ktoré nie sú vytvorené ponuky dodávateľov",
Open Work Orders,Otvorené pracovné príkazy,
Qty to Deliver,Množstvo na dodanie,
Patient Appointment Analytics,Analýza stretnutí s pacientmi,
Payment Period Based On Invoice Date,Platobné obdobie na základe dátumu faktúry,
Pending SO Items For Purchase Request,Čakajúce položky SO na žiadosť o nákup,
Procurement Tracker,Sledovanie verejného obstarávania,
Product Bundle Balance,Bilancia balíka produktov,
Production Analytics,Analýza výroby,
Profit and Loss Statement,Výkaz ziskov a strát,
Profitability Analysis,Analýza ziskovosti,
Project Billing Summary,Zhrnutie fakturácie projektu,
Project wise Stock Tracking,Sledovanie zásob podľa projektu,
Project wise Stock Tracking,Sledovanie zásob podľa projektu,
Prospects Engaged But Not Converted,"Zaujatí, ale nekonvertovaní potenciálni zákazníci",
Purchase Analytics,Analýza nákupu,
Purchase Invoice Trends,Trendy nákupných faktúr,
Qty to Receive,Množstvo na prijatie,
Received Qty Amount,Prijaté množstvo Suma,
Billed Qty,Účtované množstvo,
Purchase Order Trends,Trendy nákupných objednávok,
Purchase Receipt Trends,Trendy v oblasti nákupných dokladov,
Purchase Register,Register nákupov,
Quotation Trends,Trendy v citáciách,
Received Items To Be Billed,"Prijaté položky, ktoré sa majú účtovať",
Qty to Order,Množstvo na objednávku,
Requested Items To Be Transferred,"Požadované položky, ktoré sa majú preniesť",
Qty to Transfer,Množstvo na prenos,
Sales Analytics,Analýza predaja,
Sales Invoice Trends,Trendy v oblasti faktúr za predaj,
Sales Order Trends,Trendy v objednávkach predaja,
Sales Partner Commission Summary,Prehľad provízií obchodných partnerov,
Sales Partner Target Variance based on Item Group,Cieľová odchýlka predajného partnera na základe skupiny položiek,
Sales Partner Transaction Summary,Prehľad transakcií obchodného partnera,
Sales Partners Commission,Provízia pre obchodných partnerov,
Invoiced Amount (Exclusive Tax),Fakturovaná suma (bez dane),
Average Commission Rate,Priemerná sadzba provízie,
Sales Payment Summary,Prehľad platieb za predaj,
Sales Person Commission Summary,Zhrnutie provízie predajcu,
Sales Person Target Variance Based On Item Group,Cieľová odchýlka predajcu na základe skupiny položiek,
Sales Person-wise Transaction Summary,Prehľad transakcií podľa predajcov,
Sales Register,Register predaja,
Serial No Service Contract Expiry,Sériové číslo Vypršanie platnosti servisnej zmluvy,
Serial No Status,Sériové číslo Stav,
Serial No Warranty Expiry,Sériové číslo Uplynutie záruky,
Stock Ageing,Starnutie zásob,
Stock and Account Value Comparison,Porovnanie hodnoty zásob a účtu,
Stock Projected Qty,Zásoby Predpokladané množstvo,
Student and Guardian Contact Details,Kontaktné údaje študenta a opatrovníka,
Student Batch-Wise Attendance,Dochádzka študentov podľa skupín,
Student Fee Collection,Výber študentských poplatkov,
Student Monthly Attendance Sheet,Mesačný dochádzkový list študenta,
Subcontracted Item To Be Received,"Subdodávateľská položka, ktorá sa má prijať",
Subcontracted Raw Materials To Be Transferred,"Subdodávateľské suroviny, ktoré sa majú previesť",
Supplier Ledger Summary,Prehľad dodávateľskej knihy,
Supplier-Wise Sales Analytics,Analýza predaja podľa dodávateľa,
Support Hour Distribution,Distribúcia hodín podpory,
TDS Computation Summary,Zhrnutie výpočtu TDS,
TDS Payable Monthly,TDS splatné mesačne,
Territory Target Variance Based On Item Group,Cieľová odchýlka územia na základe skupiny položiek,
Territory-wise Sales,Predaj podľa územia,
Total Stock Summary,Celkový prehľad zásob,
Trial Balance,Skúšobná bilancia,
Trial Balance (Simple),Skúšobná bilancia (jednoduchá),
Trial Balance for Party,Skúšobná bilancia pre stranu,
Warehouse wise Item Balance Age and Value,Zostatok položky podľa skladu Vek a hodnota,
Work Order Stock Report,Správa o zásobách pracovných príkazov,
Work Orders in Progress,Pracovné objednávky v realizácii,
Automatically Process Deferred Accounting Entry,Automatické spracovanie účtovného záznamu s odloženou splatnosťou,
Bank Clearance,Bankové zúčtovanie,
Bank Clearance Detail,Detail bankového zúčtovania,
Update Cost Center Name / Number,Aktualizácia názvu/čísla nákladového strediska,
Journal Entry Template,Šablóna záznamu v denníku,
Template Title,Názov šablóny,
Journal Entry Type,Typ záznamu v denníku,
Journal Entry Template Account,Šablóna zápisu do denníka Účet,
Process Deferred Accounting,Proces účtovania budúcich období,
Manual entry cannot be created! Disable automatic entry for deferred accounting in accounts settings and try again,Manuálne zadanie nie je možné vytvoriť! Zakážte automatické zaúčtovanie časového rozlíšenia v nastaveniach účtovníctva a skúste to znova.,
End date cannot be before start date,Dátum ukončenia nesmie byť pred dátumom začatia,
Total Counts Targeted,Celkové počty Cieľové počty,
Total Counts Completed,Celkové počty dokončených,
Counts Targeted: {0},"Počty, na ktoré sa zameriava: {0}",
Material Request Warehouse,Sklad požiadaviek na materiál,
Select warehouse for material requests,Výber skladu pre požiadavky na materiál,
Transfer Materials For Warehouse {0},Prenos materiálov pre sklad {0},
Production Plan Material Request Warehouse,Plán výroby Žiadosť o materiál Sklad,
Sets 'Source Warehouse' in each row of the items table.,"Nastaví ""Source Warehouse"" v každom riadku tabuľky položiek.",
Sets 'Target Warehouse' in each row of the items table.,"Nastaví ""Cieľový sklad"" v každom riadku tabuľky položiek.",
Show Cancelled Entries,Zobraziť zrušené záznamy,
Backdated Stock Entry,Zápis zásob so spätným dátumom,
Row #{}: Currency of {} - {} doesn't matches company currency.,Riadok #{}: Mena {} - {} nezodpovedá mene spoločnosti.,
{} Assets created for {},{} Aktíva vytvorené pre {},
{0} Number {1} is already used in {2} {3},{0} Číslo {1} je už použité v {2} {3},
Update Bank Clearance Dates,Aktualizácia dátumov bankového zúčtovania,
Healthcare Practitioner:,Zdravotnícky pracovník:,
Lab Test Conducted:,Vykonaný laboratórny test:,
Lab Test Event:,Udalosť laboratórneho testu:,
Lab Test Result:,Výsledok laboratórneho testu:,
Clinical Procedure conducted:,Vykonaný klinický postup:,
Therapy Session Charges: {0},Poplatky za terapeutické sedenie: {0},
Therapy:,Terapia:,
Therapy Plan:,Plán terapie:,
Total Counts Targeted:,"Celkové počty, na ktoré sa zameriava:",
Total Counts Completed:,Celkové počty dokončených:,
Is Mandatory,Je povinné,
Service Received But Not Billed,"Prijatá, ale nevyfakturovaná služba",
Deferred Accounting Settings,Nastavenia odloženého účtovania,
Book Deferred Entries Based On,Zaúčtovanie položiek budúcich období na základe,
Days,Dni,
Months,Mesiace,
Book Deferred Entries Via Journal Entry,Účtovanie položiek budúcich období prostredníctvom záznamu v denníku,
Submit Journal Entries,Odoslanie záznamov do denníka,
If this is unchecked Journal Entries will be saved in a Draft state and will have to be submitted manually,"Ak táto možnosť nie je začiarknutá, záznamy v denníku sa uložia v stave návrhu a bude ich potrebné odoslať ručne.",
Enable Distributed Cost Center,Povolenie distribuovaného nákladového strediska,
Distributed Cost Center,Distribuované nákladové stredisko,
Dunning,Dunning,
DUNN-.MM.-.YY.-,DUNN-.MM.-.YY.-,
Overdue Days,Dni omeškania,
Dunning Type,Typ Dunning,
Dunning Fee,Poplatok Dunning,
Dunning Amount,Suma Dunning,
Resolved,Vyriešené,
Unresolved,Nevyriešené,
Printing Setting,Nastavenie tlače,
Body Text,Text tela,
Closing Text,Záverečný text,
Resolve,Vyriešiť,
Dunning Letter Text,Text listu Dunning,
Is Default Language,Je predvolený jazyk,
Letter or Email Body Text,Text tela listu alebo e-mailu,
Letter or Email Closing Text,Záverečný text listu alebo e-mailu,
Body and Closing Text Help,Pomoc pre telo a záverečný text,
Overdue Interval,Interval omeškania,
Dunning Letter,Dunningov list,
"This section allows the user to set the Body and Closing text of the Dunning Letter for the Dunning Type based on language, which can be used in Print.","Táto časť umožňuje používateľovi nastaviť Telo a Záverečný text Dunning listu pre typ Dunning na základe jazyka, ktorý možno použiť pri tlači.",
Reference Detail No,Referenčný údaj č.,
Custom Remarks,Vlastné poznámky,
Please select a Company first.,Najskôr vyberte spoločnosť.,
"Row #{0}: Reference Document Type must be one of Sales Order, Sales Invoice, Journal Entry or Dunning","Riadok #{0}: Typ referenčného dokladu musí byť jeden z týchto typov: Predajná objednávka, Predajná faktúra, Zápis do denníka alebo Dunning",
POS Closing Entry,Záverečný záznam POS,
POS Opening Entry,Vstup na otvorenie POS,
POS Transactions,Transakcie POS,
POS Closing Entry Detail,Detail uzávierkového záznamu POS,
Opening Amount,Počiatočná suma,
Closing Amount,Záverečná suma,
POS Closing Entry Taxes,Dane pri uzávierke POS,
POS Invoice,Faktúra POS,
ACC-PSINV-.YYYY.-,ACC-PSINV-.YYYY.-,
Consolidated Sales Invoice,Konsolidovaná predajná faktúra,
Return Against POS Invoice,Vrátenie oproti faktúre POS,
Consolidated,Konsolidované,
POS Invoice Item,Položka faktúry POS,
POS Invoice Merge Log,Protokol o zlúčení faktúr POS,
POS Invoices,Faktúry POS,
Consolidated Credit Note,Konsolidovaný úverový dokument,
POS Invoice Reference,Odkaz na faktúru POS,
Set Posting Date,Nastavenie dátumu odoslania,
Opening Balance Details,Údaje o počiatočnom zostatku,
POS Opening Entry Detail,Detail úvodného záznamu POS,
POS Payment Method,Spôsob platby v POS,
Payment Methods,Spôsoby platby,
Process Statement Of Accounts,Spracovať výpis z účtov,
General Ledger Filters,Filtre hlavnej knihy,
Customers,Zákazníci,
Select Customers By,Vybrať zákazníkov podľa,
Fetch Customers,Získavanie zákazníkov,
Send To Primary Contact,Odoslať primárnemu kontaktu,
Print Preferences,Predvoľby tlače,
Include Ageing Summary,Zahrnúť zhrnutie starnutia,
Enable Auto Email,Povolenie automatického odosielania e-mailov,
Filter Duration (Months),Trvanie filtra (mesiace),
CC To,CC To,
Help Text,Text nápovedy,
Emails Queued,E-maily čakajúce v rade,
Process Statement Of Accounts Customer,Spracovať výpis z účtu zákazníka,
Billing Email,Fakturačný e-mail,
Primary Contact Email,E-mail primárneho kontaktu,
PSOA Cost Center,Nákladové stredisko PSOA,
PSOA Project,Projekt PSOA,
ACC-PINV-RET-.YYYY.-,ACC-PINV-RET-.YYYY.-,
Supplier GSTIN,Dodávateľ GSTIN,
Place of Supply,Miesto dodania,
Select Billing Address,Vyberte fakturačnú adresu,
GST Details,Podrobnosti o GST,
GST Category,Kategória GST,
Registered Regular,Registrovaný pravidelný,
Registered Composition,Registrované zloženie,
Unregistered,Neregistrovaný,
SEZ,SEZ,
Overseas,Zahraničie,
UIN Holders,Držitelia UIN,
With Payment of Tax,S platbou dane,
Without Payment of Tax,Bez zaplatenia dane,
Invoice Copy,Kópia faktúry,
Original for Recipient,Originál pre príjemcu,
Duplicate for Transporter,Duplikát pre Transporter,
Duplicate for Supplier,Duplikát pre dodávateľa,
Triplicate for Supplier,Trojmo pre dodávateľa,
Reverse Charge,Reverzný náboj,
Y,Y,
N,N,
E-commerce GSTIN,Elektronický obchod GSTIN,
Reason For Issuing document,Dôvod vydania dokumentu,
01-Sales Return,01-Vrátenie predaja,
02-Post Sale Discount,Zľava 02-Post Sale,
03-Deficiency in services,03-Nedostatok služieb,
04-Correction in Invoice,04-Oprava faktúry,
05-Change in POS,05-Zmena v POS,
06-Finalization of Provisional assessment,06-Finalizácia predbežného hodnotenia,
07-Others,07-Ostatné,
Eligibility For ITC,Oprávnenosť na ITC,
Input Service Distributor,Distribútor vstupných služieb,
Import Of Service,Dovoz služby,
Import Of Capital Goods,Dovoz investičného tovaru,
Ineligible,Neoprávnené,
All Other ITC,Všetky ostatné ITC,
Availed ITC Integrated Tax,Využitá ITC Integrovaná daň,
Availed ITC Central Tax,Využitá ITC Centrálna daň,
Availed ITC State/UT Tax,Využitá ITC Štátna daň/daň z príjmov,
Availed ITC Cess,Využitá ITC Cess,
Is Nil Rated or Exempted,Má nulovú hodnotu alebo je vyňatá,
Is Non GST,Je bez GST,
ACC-SINV-RET-.YYYY.-,ACC-SINV-RET-.YYYY.-,
E-Way Bill No.,E-Way Bill No.,
Is Consolidated,Je konsolidovaná,
Billing Address GSTIN,Fakturačná adresa GSTIN,
Customer GSTIN,Číslo GSTIN zákazníka,
GST Transporter ID,ID transportéra GST,
Distance (in km),Vzdialenosť (v km),
Road,Cesta,
Air,Vzduch,
Rail,Železnica,
Ship,Loď,
GST Vehicle Type,Typ vozidla GST,
Over Dimensional Cargo (ODC),Nadrozmerný náklad (ODC),
Consumer,Spotrebiteľ,
Deemed Export,Domnelý vývoz,
Port Code,Kód prístavu,
Shipping Bill Number,Číslo prepravného listu,
Shipping Bill Date,Dátum faktúry za prepravu,
Subscription End Date,Dátum ukončenia predplatného,
Follow Calendar Months,Sledovanie kalendárnych mesiacov,
If this is checked subsequent new invoices will be created on calendar  month and quarter start dates irrespective of current invoice start date,"Ak je táto možnosť začiarknutá, následné nové faktúry sa budú vytvárať v kalendárnych mesiacoch a štvrťrokoch bez ohľadu na aktuálny dátum začiatku fakturácie.",
